Price,City,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,Listing Agent,Status,Zipcode_encoded,MLS ID
464902,4,3,5,3,2383,4232,1961,80,3,1,0,464902.0,569109
978336,4,4,5,4,3276,2421,2012,104,0,2,2,978336.0,799721
1009011,4,0,6,3,634,6288,2020,104,2,1,0,1009011.0,897496
248621,2,3,1,3,2714,7865,1987,91,1,0,2,248621.0,450292
1037281,4,1,4,1,3807,3790,1959,45,4,1,1,1037281.0,561723
533084,0,1,3,1,826,3948,2018,55,3,2,0,560740.0,961185
1132804,3,3,3,1,1682,4028,2015,39,1,4,1,1132804.0,797886
459734,4,1,5,1,3855,2341,2023,71,4,0,1,459734.0,730345
796312,3,3,3,1,1691,5223,2021,52,3,2,1,796312.0,425896
1340648,2,3,5,1,726,7912,2007,56,0,1,2,1340648.0,550507
188953,2,1,2,4,3922,7984,1971,82,3,2,0,188953.0,314758
1164352,3,3,6,4,3865,2589,1964,86,0,0,2,1164352.0,643681
129652,4,1,4,4,1440,1097,1962,7,1,1,2,129652.0,696020
1176035,1,1,4,4,3190,5838,2018,62,0,2,2,1176035.0,465660
135966,1,0,6,4,3868,6366,2010,13,4,1,1,135966.0,657461
714070,4,0,5,2,677,9114,1954,26,4,3,0,714070.0,163880
1023977,4,4,3,1,1682,7916,1981,34,4,3,1,1023977.0,918415
407981,1,3,1,1,3261,7785,2008,100,4,0,2,407981.0,632701
447706,4,2,3,2,1006,8212,2010,83,3,4,1,447706.0,145694
1102017,0,3,2,1,3078,4530,2004,30,3,1,2,1102017.0,531075
637069,4,0,2,2,1374,2835,1995,120,2,2,0,637069.0,377603
1481833,2,3,2,1,3416,8818,1954,77,4,1,1,1481833.0,567212
1312514,3,1,6,3,3965,3209,2010,31,2,0,0,1312514.0,170874
1498990,0,3,4,1,1600,9159,1990,16,0,0,1,1498990.0,861255
628075,0,2,6,1,3141,8542,1992,117,1,4,1,628075.0,583927
1000752,4,2,6,3,660,1460,2006,58,3,3,2,1000752.0,568508
613429,0,0,1,1,3420,2949,1992,22,1,1,1,613429.0,690164
649507,0,3,3,4,717,4739,1964,58,3,0,2,649507.0,294465
1011604,0,2,2,4,3941,6714,1955,72,1,2,0,1011604.0,487807
878588,4,1,3,4,3428,9567,1969,36,1,3,2,878588.0,142052
784628,0,1,1,1,3511,6981,1964,48,0,4,0,784628.0,581731
903226,4,3,4,2,2535,2648,2017,55,4,2,2,903226.0,208328
1433590,3,4,4,3,1590,4330,1985,3,3,2,2,1433590.0,176642
1244267,1,1,3,4,2492,5586,1957,38,0,1,2,1244267.0,201834
437137,0,0,1,2,1575,5478,2011,10,2,1,0,437137.0,973362
776904,3,0,3,2,1505,2807,1973,39,0,0,1,776904.0,599931
1076130,3,2,3,2,3405,1435,1995,70,2,0,1,1076130.0,602216
883773,1,3,4,3,1840,6776,1986,99,1,4,1,883773.0,638158
629929,1,4,1,2,3090,1342,2011,30,2,0,2,629929.0,809126
1364814,3,3,4,1,3991,6495,1957,95,0,3,2,1364814.0,180175
1389794,4,0,2,2,3487,6375,1993,24,1,4,2,1389794.0,581982
1380632,2,4,3,3,2386,1172,1960,103,2,1,2,1380632.0,496539
621685,4,3,2,1,2017,4873,2010,105,1,2,2,621685.0,379210
932923,1,2,2,1,2757,5327,1997,19,2,3,1,932923.0,773122
849363,1,2,6,3,3490,9862,1951,15,2,4,0,849363.0,761465
478395,0,2,2,4,2583,2427,1953,80,2,2,2,478395.0,858156
836243,3,1,1,1,746,2428,2017,54,0,3,2,836243.0,683168
1038877,2,0,6,3,3673,8567,1968,19,4,0,2,1038877.0,299872
138456,1,2,6,4,1286,4898,1996,48,0,0,2,138456.0,947550
1285395,1,1,5,1,2085,4530,1974,7,4,0,1,1285395.0,977922
725098,1,1,3,1,2440,3622,1976,14,0,3,2,725098.0,274922
1212791,3,4,1,3,3007,9694,1982,103,4,3,2,1212791.0,910428
1263891,0,2,1,4,1834,4014,1964,73,1,4,1,1263891.0,177376
611900,2,4,2,1,3503,1584,2015,80,0,0,0,611900.0,915693
1088823,2,3,5,3,1291,4423,1982,119,1,0,1,1088823.0,161194
214432,4,0,5,1,1460,1207,1976,6,1,4,0,214432.0,705245
1424797,0,0,5,4,1814,2565,2009,116,0,3,2,1424797.0,353329
858249,0,4,1,1,607,9634,2007,39,3,0,1,858249.0,443373
1191472,0,1,4,1,1322,9721,1955,33,4,3,1,1191472.0,951085
803014,1,4,1,1,3037,9904,1979,5,2,1,2,803014.0,791440
253568,4,2,5,3,3689,5680,1951,9,0,1,1,253568.0,237687
964648,1,2,1,2,2443,1147,1999,98,4,4,0,964648.0,211841
694525,0,3,2,4,1407,4179,2010,33,4,2,2,694525.0,920180
283646,1,4,4,4,3608,2584,1998,118,3,2,2,283646.0,892325
1387108,1,1,3,4,2139,4203,1976,46,3,0,2,1387108.0,264480
1268317,0,4,4,4,1077,5731,1980,77,2,1,2,1268317.0,288912
500875,0,2,6,1,1507,1997,1975,2,1,1,0,500875.0,923382
386515,0,2,2,1,2829,6434,1994,117,2,1,0,386515.0,406372
858707,1,3,1,2,3405,2632,1989,116,1,3,1,858707.0,517072
554405,4,3,1,4,2317,3509,1961,24,3,1,0,554405.0,879240
1038423,3,0,5,4,3642,1073,1978,32,4,1,1,1038423.0,522049
103682,0,3,3,4,1451,4606,2001,99,3,4,0,339104.0,931895
970897,2,3,3,2,1723,5182,1956,98,3,1,0,970897.0,834504
778419,1,1,1,4,3881,6166,1955,15,3,2,0,778419.0,380223
1074024,0,3,4,1,3719,9663,1981,4,4,1,0,1074024.0,139692
100283,1,1,3,3,3166,5976,2021,80,2,3,0,100283.0,516947
1091920,2,1,2,2,2445,7181,1970,82,3,2,1,1091920.0,591903
699748,2,0,1,2,1637,9782,1987,115,2,4,1,699748.0,428329
1446602,2,1,6,3,2776,9705,1972,83,4,4,0,1446602.0,604176
936502,4,3,6,2,1671,5294,1971,26,1,2,2,936502.0,135034
1419776,1,3,4,2,1873,8384,2016,56,4,2,0,1419776.0,654255
865923,4,1,6,2,1797,9019,1964,116,1,3,0,865923.0,638327
556136,2,0,4,2,2050,5927,1965,3,3,0,0,556136.0,991442
506109,0,4,4,3,1410,7928,1981,88,4,0,2,506109.0,992053
329125,3,0,1,4,3571,2151,1958,26,4,2,0,329125.0,493643
1191840,0,2,4,3,1355,6414,2017,19,4,4,1,1191840.0,610542
520617,2,3,4,3,1525,6307,1980,64,1,3,1,520617.0,588451
1477906,0,1,2,3,2283,2136,2009,43,2,4,2,1477906.0,353204
1417093,4,2,4,3,1675,5038,1983,2,3,0,2,1417093.0,878881
483245,4,3,4,2,1687,1953,1998,114,1,0,0,483245.0,408425
431030,1,3,2,2,2948,2138,1992,6,2,2,0,431030.0,246979
769259,4,0,1,4,975,9552,1992,57,3,0,1,769259.0,217131
508789,4,4,4,2,886,2488,1974,78,0,2,1,508789.0,569838
593887,1,4,3,2,3468,4987,1989,118,0,0,2,593887.0,404306
497316,4,1,1,1,3511,2623,2023,21,3,1,0,497316.0,425158
1215321,4,0,1,4,1345,5463,1962,63,2,0,2,1215321.0,408549
1492700,2,0,5,3,2371,4426,1963,29,2,0,2,1492700.0,992313
110859,4,4,4,3,3652,7553,1953,32,0,2,1,110859.0,661069
1410792,2,4,1,3,2449,5802,2005,85,0,0,1,1410792.0,333954
1362844,4,2,4,4,1645,7159,2014,7,0,3,0,1362844.0,381804
680842,3,3,3,1,1680,5624,2006,76,3,4,0,680842.0,376735
1476212,1,0,2,3,1476,1486,1979,71,1,0,2,1476212.0,682892
1329052,3,2,6,2,723,2244,1977,5,0,4,0,1329052.0,117550
1148383,4,4,3,1,3437,3735,1957,70,4,2,1,1148383.0,670212
140103,1,0,3,2,1754,7511,1999,26,1,0,1,140103.0,448025
981879,3,4,2,4,1914,4991,2021,27,3,4,0,981879.0,182790
104321,2,2,1,1,1951,4375,1985,42,1,0,1,104321.0,780787
247370,0,4,2,1,2229,6047,1978,18,0,1,1,247370.0,479066
857857,0,3,5,4,3126,2569,1965,116,4,3,2,857857.0,886521
680402,0,1,1,4,2565,7622,1998,54,4,0,1,680402.0,159536
531098,0,2,1,3,3332,3979,1958,9,3,0,2,531098.0,590213
1203558,4,0,5,1,1617,1674,2007,70,0,2,1,1203558.0,561249
1053481,4,1,1,2,3142,5889,1973,40,1,2,0,1053481.0,234200
1116330,3,3,3,2,3025,4857,1976,27,3,0,1,1116330.0,615126
649561,2,3,2,2,2982,2343,2000,99,4,4,1,649561.0,117252
1313935,3,4,4,4,1988,3095,2007,41,4,3,1,1313935.0,381542
1435866,2,2,2,1,3074,6108,2011,78,0,2,2,1435866.0,240706
523054,3,1,1,4,3112,8342,2022,103,2,4,0,523054.0,479990
1136478,2,1,6,4,1190,9794,2000,49,0,2,1,1136478.0,675616
591497,4,2,2,1,2752,8277,1968,16,0,1,2,925112.5,498353
1042458,0,2,4,1,1527,1259,1997,110,0,3,1,1042458.0,511175
817052,3,3,5,4,724,6714,2009,47,3,3,1,817052.0,472169
167620,4,1,1,2,3184,3386,2007,117,3,2,2,167620.0,515306
286587,4,3,1,1,692,4845,1993,98,0,2,2,286587.0,443470
237088,0,2,6,3,3111,7802,1996,105,3,2,1,237088.0,447635
162524,3,0,4,3,2737,8829,2018,8,1,0,1,162524.0,497506
1359466,3,1,1,2,3167,4021,1950,77,0,4,2,1359466.0,575271
181093,3,2,2,4,1517,7456,1967,55,1,4,0,181093.0,528459
781451,1,3,1,4,1625,8067,2013,34,0,2,1,781451.0,615885
111428,1,0,4,2,2117,8508,1980,111,3,2,2,111428.0,420308
704899,1,4,1,3,3370,5055,1964,103,0,1,1,704899.0,675967
1311994,3,3,1,1,3602,7421,2019,1,4,2,2,1311994.0,987134
933573,2,3,2,1,1143,9636,2019,98,1,1,0,933573.0,558821
576335,1,0,2,1,1898,9644,1992,55,0,0,0,576335.0,432007
509205,0,4,4,2,892,8183,1966,68,0,1,1,509205.0,565120
915201,4,1,4,1,3886,6667,1996,9,0,0,0,915201.0,521411
1207235,0,2,4,2,1745,2778,1958,9,4,4,1,1207235.0,930793
663384,1,1,5,1,3985,1184,2005,107,4,2,1,663384.0,494269
223910,0,4,2,3,1806,4921,1990,79,2,3,0,602477.0,251729
1081583,1,4,4,2,931,1462,1990,51,0,0,1,1081583.0,440774
147047,4,4,1,4,1404,6978,1969,12,0,4,0,147047.0,472103
868546,0,3,4,3,1069,5588,1999,78,4,0,0,905974.5,587819
764186,4,4,3,2,2695,6672,1995,95,3,1,1,764186.0,878554
453512,4,1,3,4,3991,6335,2014,86,4,3,2,453512.0,273727
827388,2,3,6,3,3785,8693,2006,53,3,3,1,827388.0,653505
1310763,1,2,5,3,966,3173,1964,86,0,2,2,1310763.0,291020
668647,4,0,6,3,2843,6095,2008,100,0,0,2,668647.0,172814
292045,0,4,2,3,1577,4047,1989,103,3,0,2,292045.0,665039
584306,1,1,4,4,2670,3530,1991,38,4,3,2,584306.0,835243
1418754,2,3,6,1,3467,4404,2012,88,4,1,2,1081414.5,732396
618573,1,4,6,4,3191,8450,1981,54,4,4,2,618573.0,653588
890281,1,0,3,2,2578,8444,2016,54,0,1,1,890281.0,459041
1496209,1,3,1,3,1857,5751,1990,83,2,2,2,1496209.0,500619
352485,2,0,3,3,3911,8802,1996,46,0,0,1,352485.0,734877
742169,3,1,3,3,3232,1687,1967,115,4,0,0,742169.0,980010
541666,4,3,5,4,3556,1530,2022,17,4,4,2,541666.0,262202
839325,4,2,5,2,3763,9075,1985,12,3,2,0,839325.0,858086
1075708,1,1,1,4,1764,9718,2019,55,2,0,2,1075708.0,527398
931701,1,1,4,4,3349,8588,2001,86,1,4,2,931701.0,876013
1095371,1,3,2,2,1446,2301,1982,31,0,2,2,1095371.0,200665
1194017,0,3,2,2,3553,4917,1970,90,3,3,2,1194017.0,599130
288123,3,1,2,1,1788,2741,1963,1,1,2,2,288123.0,742527
1227874,1,1,3,4,2170,2529,2018,38,3,0,1,1227874.0,625730
868262,3,1,3,3,1369,3948,1996,37,0,4,2,868262.0,322262
1339463,1,3,4,2,1202,1886,1958,54,2,1,1,1339463.0,491272
989357,3,2,1,1,1720,6518,1991,102,0,1,0,989357.0,929312
903149,1,2,2,2,1433,9193,1998,102,1,4,1,903149.0,808637
630234,1,4,6,3,1255,1888,2001,120,3,2,2,630234.0,187638
1252974,3,4,2,3,2204,3430,2002,49,0,3,2,1252974.0,999219
365076,3,3,3,4,3810,6155,2012,3,4,0,2,365076.0,917763
1190951,1,2,3,3,2768,2127,2009,93,0,0,2,1190951.0,476392
977697,2,1,4,2,1574,1106,2022,19,4,4,2,977697.0,187409
410666,0,1,2,2,2306,1159,1950,2,4,3,2,480698.5,212911
1404171,2,3,2,3,3403,2352,1996,11,0,2,1,1404171.0,853349
1362472,3,4,4,2,3147,6466,1959,26,1,2,0,1362472.0,676740
994591,0,2,6,1,1351,4370,1969,1,2,1,1,994591.0,724635
1361614,4,1,1,3,3988,8950,1960,84,3,3,1,1361614.0,170701
1022305,2,0,2,2,2241,9780,1967,32,0,2,0,1022305.0,670083
262341,1,0,6,2,2299,1931,1987,67,0,3,2,262341.0,840918
1239263,4,0,4,4,3253,7189,1984,60,4,2,0,1239263.0,621392
542776,1,0,1,2,2821,1026,1952,18,1,1,0,542776.0,460779
426337,4,0,3,1,3861,7662,1968,115,3,1,1,426337.0,745373
1438956,1,0,3,2,3353,4696,1970,48,2,4,0,981617.5,569418
429828,2,4,6,4,1005,4662,1974,114,0,4,2,429828.0,637508
357213,4,0,6,3,3756,5274,1959,116,1,0,2,357213.0,715979
814836,0,1,6,4,782,5929,2003,45,0,2,0,814836.0,860278
873714,4,1,1,2,2896,8577,1991,101,3,1,0,873714.0,505680
631293,4,3,4,4,2404,3942,1955,102,1,3,1,631293.0,793775
697793,0,4,6,2,1336,6701,2017,25,0,3,0,1076952.5,405643
1188237,1,1,2,2,1067,7604,2012,15,0,3,0,1188237.0,873316
944393,4,2,6,2,2246,7016,1991,95,3,2,2,944393.0,233534
1153210,1,0,5,2,2514,8087,1980,118,3,0,2,1153210.0,475845
1364608,4,2,1,1,3304,3087,1989,83,0,4,2,1364608.0,215215
993011,4,3,5,1,1979,5449,1960,106,2,0,0,993011.0,330692
1455317,2,2,1,2,1022,9197,1984,40,1,2,1,1455317.0,578298
582180,1,2,1,4,1819,6913,1993,13,2,1,2,582180.0,194824
1394289,1,0,2,1,2730,9045,1977,111,3,0,0,1394289.0,410074
174251,0,1,4,3,2037,3781,1982,62,4,0,0,174251.0,404604
788063,2,2,2,3,2405,9872,1973,106,4,2,2,788063.0,716530
1390208,0,4,2,4,884,5210,2000,74,0,0,2,1390208.0,660765
289224,3,2,5,2,3508,3751,1974,113,1,0,2,289224.0,924991
304268,1,0,3,1,3016,4168,1973,41,1,2,1,304268.0,699890
286355,3,4,5,4,1746,6370,2008,87,3,0,1,286355.0,223974
469172,0,2,6,4,903,5156,1995,80,1,2,2,469172.0,630680
1242314,2,0,6,1,935,7687,1966,9,0,0,0,1242314.0,927921
607785,2,4,3,4,3065,8330,2004,15,4,0,1,385241.0,880747
1334512,3,1,5,3,2277,7930,1981,57,3,0,2,1334512.0,824509
589344,2,0,1,3,3101,7313,2008,44,1,2,1,589344.0,212179
695004,2,0,5,1,1176,5984,1995,69,3,1,1,695004.0,608860
880609,4,4,2,4,2508,1625,1980,4,2,4,1,880609.0,688510
765589,2,0,6,3,3381,4621,2019,27,3,4,2,765589.0,271071
173195,2,0,5,2,2841,8162,1987,83,2,2,2,173195.0,925060
139505,0,4,5,4,2310,4096,1974,116,4,4,0,139505.0,424130
490836,4,2,6,1,681,2821,2015,49,3,0,2,490836.0,948673
1372278,3,0,3,1,1681,8477,1984,76,4,2,2,1372278.0,642500
1173967,0,2,5,3,1760,4882,1959,90,3,1,1,1173967.0,640122
735605,3,4,2,2,1625,8321,2000,93,1,2,1,735605.0,382066
514584,3,0,2,3,3377,4297,1975,54,4,3,2,514584.0,729534
1458769,4,1,4,1,3387,8326,1970,91,1,1,0,1458769.0,338371
911593,2,2,5,2,1996,6494,1986,60,2,3,0,829279.5,660803
882369,4,4,4,2,1027,8698,1970,6,3,4,1,882369.0,952911
523704,3,2,5,3,2220,5105,2012,102,4,2,1,523704.0,513174
1156785,1,4,2,1,1427,2122,1963,27,3,4,0,1156785.0,457263
1426040,1,3,1,1,1144,7089,1992,21,4,3,1,1426040.0,327836
328266,0,1,3,1,849,9306,1963,50,0,4,1,328266.0,958469
585085,0,1,5,4,1404,3613,1972,81,0,1,2,585085.0,371307
1210031,0,3,2,4,919,5625,1994,54,4,1,0,1210031.0,961699
1063326,2,0,3,1,618,5582,1987,99,1,2,2,1063326.0,676708
892349,4,0,3,1,1934,7011,1970,118,2,2,0,892349.0,689651
966864,4,2,2,3,1546,9987,2006,5,4,0,1,966864.0,598961
1225786,0,1,1,4,751,7400,2021,1,0,2,2,1225786.0,616231
510491,2,0,4,4,2115,5527,1980,7,1,0,1,510491.0,609683
571121,0,1,4,3,3598,6671,1992,76,3,1,2,571121.0,548993
340762,3,0,4,1,953,6249,2015,90,2,2,2,340762.0,789657
1423184,4,1,1,3,3371,2475,1960,118,3,0,2,1423184.0,479571
404252,1,4,5,2,1920,3215,1961,63,3,0,0,404252.0,554680
1019191,0,0,5,2,1139,5942,1982,11,1,4,2,1019191.0,193365
1293478,0,3,2,1,2299,6752,2009,66,3,1,1,1293478.0,331755
484981,0,2,6,2,3122,3886,2002,108,1,0,1,484981.0,974030
203604,0,1,1,3,1990,7829,1992,47,0,2,0,203604.0,165458
634518,3,0,2,1,621,5600,2022,6,2,2,0,634518.0,669323
1384056,0,0,1,1,1903,4803,1951,55,1,3,1,1384056.0,336626
476564,0,3,3,3,731,7083,1992,67,2,1,0,476564.0,546765
942562,0,1,2,4,3339,3566,1976,118,1,2,1,942562.0,913245
991924,1,0,6,2,1850,1959,1975,25,2,1,0,991924.0,488767
1334500,0,1,2,2,848,7441,1969,90,0,3,1,1334500.0,272760
472624,2,3,4,3,1455,2776,2021,19,1,0,1,472624.0,511607
779212,3,0,4,2,826,2188,1981,99,2,4,2,779212.0,913364
1464464,3,0,4,1,3890,1016,2014,69,4,4,0,1464464.0,906264
455746,3,4,3,1,869,2109,2006,117,0,1,2,455746.0,907386
1267990,1,3,2,2,1636,9803,1994,36,0,0,1,1267990.0,859468
942400,2,2,3,1,1748,6213,1995,88,3,4,1,942400.0,195442
948826,4,1,5,3,1382,2005,1982,15,3,2,0,948826.0,681110
323148,3,4,4,4,2206,1872,1981,46,2,1,2,323148.0,624905
385824,4,1,4,1,2132,1110,1952,2,1,3,2,385824.0,509971
451523,3,4,4,4,1188,7036,1969,104,3,4,2,451523.0,750784
290051,3,1,2,2,1802,8381,1983,33,0,4,0,290051.0,715284
964260,1,0,4,3,3898,4407,2004,8,1,4,2,964260.0,933832
969325,0,1,3,1,3227,8308,1955,12,1,1,1,969325.0,853555
278862,0,4,2,4,3250,6051,1969,62,4,1,1,278862.0,389447
1233537,1,4,4,4,2420,5481,2005,109,1,4,2,1233537.0,299425
127143,2,2,3,1,1796,3596,2007,84,4,3,1,127143.0,510113
935219,1,0,2,1,3013,3985,1992,116,0,1,1,935219.0,266062
1173683,3,2,3,1,1578,2603,2014,25,4,2,2,1173683.0,262554
1266532,4,0,4,4,1475,9331,1987,43,4,1,0,1266532.0,667970
924794,4,3,6,3,3579,4662,1995,98,4,1,0,924794.0,211468
402250,4,1,3,1,3450,2632,1962,93,1,4,0,402250.0,797982
889745,2,4,2,1,1616,8257,1994,91,2,2,2,889745.0,102149
1450914,3,1,2,3,3565,1910,1979,89,4,2,0,912649.5,951203
879570,0,2,6,4,3123,6375,2008,11,0,1,0,879570.0,343023
1276754,1,0,5,2,1281,5710,2012,100,0,2,1,1276754.0,432210
632140,0,3,1,4,3864,9789,2007,96,2,2,1,632140.0,992768
829817,4,4,1,2,3812,1453,1963,120,0,2,0,829817.0,481289
250343,4,0,5,2,1886,8226,2004,32,1,1,1,250343.0,297574
993426,3,0,1,2,1988,2237,1999,83,0,0,1,569195.0,634765
992809,2,2,1,2,2551,2042,1951,25,1,0,0,992809.0,768516
633814,4,4,5,1,1999,4541,1991,36,3,3,2,633814.0,277959
1174412,1,0,2,4,2364,4964,1971,106,0,3,0,1174412.0,462583
977721,0,1,4,4,2991,8023,1984,31,0,3,1,977721.0,408209
1109257,2,2,1,2,3227,1628,1973,67,4,1,0,1109257.0,623609
423729,4,2,2,1,802,5047,1988,48,1,0,2,423729.0,326970
424673,2,0,4,2,2464,5074,1956,20,0,3,2,424673.0,526584
1192506,4,2,6,1,2359,3646,1987,113,2,4,0,1192506.0,177075
1099602,2,3,6,1,1457,8626,2014,18,0,3,0,1099602.0,548205
206508,2,2,5,3,1385,8648,2017,96,0,0,2,206508.0,366418
692345,0,0,2,3,1062,1226,2022,84,1,0,2,692345.0,778473
1232947,3,1,5,4,2484,7894,1970,83,4,3,1,1232947.0,691043
1430971,0,1,5,1,643,1361,1992,2,4,2,2,1430971.0,105488
901849,4,1,2,1,3687,4499,1969,108,4,0,0,901849.0,329607
1117002,0,2,6,4,1080,7567,2015,15,1,2,0,1117002.0,850551
1462110,1,3,2,4,3838,4678,2018,49,0,1,2,1462110.0,144220
443507,0,1,2,1,3517,1384,1952,111,1,2,1,443507.0,806761
786855,2,1,2,4,1173,8666,2000,18,1,4,0,786855.0,909237
222555,1,0,2,2,2242,2758,2002,85,4,0,0,222555.0,746150
772844,0,3,4,1,2290,6616,1981,93,4,2,0,772844.0,473742
781461,2,2,2,1,1230,7208,1989,74,3,4,2,781461.0,285282
672743,2,3,3,1,3979,2797,1967,94,1,1,1,672743.0,558539
1183386,1,4,1,4,2270,4520,1957,71,2,3,2,1183386.0,328149
1440454,0,0,3,4,788,8387,1962,59,1,3,2,1440454.0,878451
1249372,1,0,1,2,2646,4065,1994,72,4,4,2,1249372.0,363327
1491915,2,3,6,4,1101,2980,1990,54,1,3,2,1491915.0,580885
841296,2,0,6,4,1640,6607,1951,36,0,1,2,841296.0,573815
1363186,0,0,1,1,1055,8615,2022,22,0,1,0,1363186.0,612493
1458415,0,1,2,4,3754,5717,1958,107,1,0,2,1458415.0,906240
908122,4,4,4,1,3122,9721,1975,79,2,2,0,908122.0,491465
127390,4,3,4,2,3213,1109,1957,89,2,3,1,127390.0,145284
1039105,3,1,4,2,1775,4168,1989,51,4,0,1,1039105.0,973026
831403,1,3,5,3,632,7673,2010,89,0,1,0,831403.0,417921
716358,2,3,3,4,3973,3348,2018,101,2,3,0,716358.0,341725
651627,1,0,5,1,2412,7316,1999,117,4,3,1,651627.0,222586
981826,3,3,6,4,1004,7193,1952,66,4,2,0,981826.0,991868
712624,1,4,5,2,812,9195,1983,103,2,4,0,712624.0,743786
801696,0,3,6,3,3949,8129,2008,70,1,3,0,801696.0,799823
717467,4,1,3,3,3444,2183,1969,120,0,4,0,717467.0,346117
273905,2,3,3,4,1394,5162,2018,8,0,3,0,273905.0,439297
330016,2,1,3,4,2660,8584,1990,68,0,1,0,330016.0,796658
1020669,3,2,1,2,3057,2530,1952,78,3,3,2,1020669.0,295934
824375,3,2,5,3,2280,4091,1979,27,4,4,1,824375.0,660897
311629,2,4,3,1,1924,5435,2021,55,0,3,1,311629.0,405944
867206,1,4,5,2,2862,9384,1987,62,1,2,2,867206.0,560838
796329,4,4,3,4,1939,4173,1964,84,3,4,1,796329.0,281404
856876,0,3,1,1,3127,2587,1962,50,3,1,0,856876.0,584332
1420675,2,1,3,1,2402,3542,1971,33,3,4,1,1420675.0,279674
617620,4,4,3,4,2906,3840,2021,112,2,0,2,617620.0,325195
414754,0,0,5,2,1932,3415,1984,110,3,1,1,414754.0,249398
1470699,3,0,2,4,2266,6534,2011,95,2,3,2,1470699.0,428626
1254861,4,0,3,2,1929,5887,1977,12,2,3,2,1254861.0,488395
199191,4,2,4,2,682,9103,1990,85,4,0,2,199191.0,373544
177022,0,0,6,3,1385,7713,2005,39,4,0,1,177022.0,651626
1022640,1,2,4,1,3109,5757,1985,46,2,3,1,1022640.0,542567
271192,4,1,2,4,3869,8315,2012,67,3,3,0,271192.0,678639
338004,0,1,4,4,3871,7018,1981,81,2,2,1,338004.0,597703
732123,4,1,5,2,1657,5304,1998,27,1,3,2,732123.0,477580
885498,1,1,6,1,2755,4268,2013,110,2,2,2,885498.0,363473
778574,2,3,1,1,2113,9966,1988,2,2,0,0,778574.0,962957
1491852,3,2,6,2,3182,4947,1969,36,4,3,0,1491852.0,812700
1340655,0,1,2,4,3275,8269,1994,57,0,0,2,1340655.0,774905
1157118,3,0,3,3,2900,2311,2016,112,4,0,0,1157118.0,238405
624172,0,0,6,3,1607,6024,2022,26,1,2,0,624172.0,615545
1318586,0,0,3,1,3154,4410,1952,37,4,2,2,1318586.0,841050
958904,3,0,4,3,1083,7167,1970,97,4,3,1,958904.0,469833
1213198,3,4,3,1,1022,9130,1989,52,3,3,0,1213198.0,338256
1429416,3,3,4,2,1869,6115,1979,66,3,2,2,1429416.0,634890
1160505,1,3,6,3,3033,3484,1966,38,1,3,0,1160505.0,122586
734444,4,3,4,1,1753,9075,1968,63,4,4,0,734444.0,235747
606184,0,2,6,2,2192,9466,1998,65,1,0,2,606184.0,581640
1043199,0,2,4,3,2729,4190,1965,99,3,2,2,1043199.0,613833
287475,2,0,5,4,849,7517,2022,97,2,4,2,287475.0,116611
262684,4,0,2,1,2851,4284,2010,3,0,2,0,262684.0,789467
1496345,3,1,3,2,2570,8129,1978,107,4,0,2,1496345.0,539950
1322012,4,1,1,4,815,1114,2016,26,0,0,2,1322012.0,178776
450980,2,3,3,1,3967,9785,2021,53,3,4,2,450980.0,250212
1041999,1,0,5,1,2052,8704,1976,9,0,0,1,1041999.0,862784
193541,3,2,1,1,1094,6376,1962,67,3,0,1,193541.0,189115
816755,1,1,3,4,1218,2965,1962,62,0,4,1,816755.0,186649
347514,4,2,3,2,1510,6197,2001,77,3,0,2,347514.0,668070
112180,2,3,4,1,1148,9249,2017,59,3,4,0,112180.0,456095
1184343,3,2,2,4,3886,1489,1957,90,1,0,1,1184343.0,379658
1279191,2,0,5,2,3070,7268,1957,11,4,1,0,1279191.0,145202
349997,3,0,3,2,1961,9625,1969,45,2,3,1,349997.0,941605
911746,4,2,3,4,815,7925,2017,39,0,2,2,911746.0,833889
816254,4,1,5,1,1655,1278,1950,45,3,2,1,816254.0,353328
838822,2,4,6,1,745,3375,1979,65,1,0,1,838822.0,980659
393230,2,2,5,3,3177,5099,1995,24,0,0,0,393230.0,909819
225327,4,4,6,4,2722,1438,2015,25,4,0,2,225327.0,422667
118489,3,0,3,4,3097,3307,2013,14,1,4,2,118489.0,656637
565668,2,0,1,4,2731,3353,1968,88,2,4,2,565668.0,313848
980511,3,1,3,1,2913,5963,1967,32,1,2,0,980511.0,665915
938654,3,3,1,3,1083,6836,2000,74,0,0,1,938654.0,818196
512474,0,4,5,3,1228,1347,2004,69,3,0,2,512474.0,823642
1413904,3,4,6,1,1532,3781,1992,4,2,0,2,1413904.0,441862
1228673,0,0,3,2,3216,4235,2009,20,1,3,2,1228673.0,679736
254946,2,1,5,1,2870,6069,2008,118,3,2,0,344481.0,206213
563319,3,2,1,1,1753,4728,1954,2,2,0,1,563319.0,493657
766154,0,3,2,1,884,4582,1953,12,4,1,2,766154.0,499961
770630,0,2,6,2,3143,1460,2017,56,0,1,1,770630.0,617342
1417864,4,3,2,4,2400,8907,2013,107,4,2,2,1417864.0,436265
835837,0,2,6,1,3140,5712,1958,104,2,1,1,835837.0,818583
479296,4,0,1,1,3716,1379,2003,117,0,1,2,479296.0,452259
304055,0,0,4,3,1244,3586,2022,72,0,3,2,304055.0,321244
